지점,지점명,일시,기온(°C),강수량(mm),습도(%),전운량(10분위),시정(10m),date,시간,PM10,PM25
108,서울,2024-02-25 08:00:00,0.9,0.0,94,10,951,2024-02-25,8,9.0,3.0
108,서울,2024-02-25 09:00:00,1.4,0.2,93,10,1343,2024-02-25,9,8.0,6.0
108,서울,2024-02-25 10:00:00,2.4,0.0,89,9,3563,2024-02-25,10,12.0,9.0
108,서울,2024-02-25 11:00:00,3.5,0.0,84,9,3897,2024-02-25,11,11.0,8.0
108,서울,2024-02-25 12:00:00,4.7,0.0,74,8,4022,2024-02-25,12,12.0,11.0
108,서울,2024-02-25 13:00:00,5.2,0.0,71,9,3664,2024-02-25,13,13.0,11.0
108,서울,2024-02-25 14:00:00,4.9,0.0,76,9,3150,2024-02-25,14,15.0,11.0
108,서울,2024-02-25 15:00:00,5.0,0.0,68,8,4291,2024-02-25,15,16.0,10.0
108,서울,2024-02-25 16:00:00,5.7,0.0,64,8,4509,2024-02-25,16,16.0,14.0
108,서울,2024-02-25 17:00:00,5.3,0.0,68,4,3530,2024-02-25,17,14.0,8.0
108,서울,2024-02-25 18:00:00,4.9,0.0,68,5,3244,2024-02-25,18,20.0,11.0
108,서울,2024-02-25 19:00:00,4.4,0.0,66,6,3530,2024-02-25,19,18.0,11.0
108,서울,2024-02-25 20:00:00,3.9,0.0,69,0,3306,2024-02-25,20,20.0,15.0
108,서울,2024-02-25 21:00:00,3.0,0.0,73,0,1641,2024-02-25,21,25.0,14.0
108,서울,2024-02-25 22:00:00,2.5,0.0,75,0,1306,2024-02-25,22,47.0,28.0
108,서울,2024-02-25 23:00:00,1.7,0.0,77,0,1217,2024-02-25,23,49.0,33.0
108,서울,2024-02-26 00:00:00,1.3,0.0,80,0,1161,2024-02-26,0,49.0,31.0
108,서울,2024-02-26 01:00:00,0.8,0.0,81,0,1292,2024-02-26,1,45.0,30.0
108,서울,2024-02-26 02:00:00,0.3,0.0,83,0,1146,2024-02-26,2,41.0,32.0
108,서울,2024-02-26 03:00:00,-0.2,0.0,85,0,950,2024-02-26,3,40.0,30.0
108,서울,2024-02-26 04:00:00,-0.6,0.0,88,0,880,2024-02-26,4,42.0,29.0
108,서울,2024-02-26 05:00:00,-0.7,0.0,90,0,844,2024-02-26,5,33.0,21.0
108,서울,2024-02-26 06:00:00,-0.9,0.0,90,0,867,2024-02-26,6,36.0,24.0
108,서울,2024-02-26 07:00:00,-1.2,0.0,90,0,780,2024-02-26,7,33.0,23.0
108,서울,2024-02-26 08:00:00,-0.9,0.0,91,2,983,2024-02-26,8,36.0,23.0
108,서울,2024-02-26 09:00:00,1.4,0.0,86,1,1191,2024-02-26,9,33.0,23.0
108,서울,2024-02-26 10:00:00,3.7,0.0,72,0,1736,2024-02-26,10,30.0,22.0
108,서울,2024-02-26 11:00:00,5.5,0.0,61,0,3285,2024-02-26,11,25.0,15.0
108,서울,2024-02-26 12:00:00,7.1,0.0,53,2,3489,2024-02-26,12,20.0,8.0
108,서울,2024-02-26 13:00:00,8.5,0.0,49,6,3785,2024-02-26,13,18.0,7.0
108,서울,2024-02-26 14:00:00,8.4,0.0,45,7,3375,2024-02-26,14,19.0,7.0
108,서울,2024-02-26 15:00:00,8.5,0.0,44,7,3344,2024-02-26,15,17.0,6.0
108,서울,2024-02-26 16:00:00,8.9,0.0,43,8,3309,2024-02-26,16,22.0,9.0
108,서울,2024-02-26 17:00:00,8.4,0.0,43,6,3569,2024-02-26,17,24.0,11.0
108,서울,2024-02-26 18:00:00,7.2,0.0,48,4,3522,2024-02-26,18,21.0,8.0
108,서울,2024-02-26 19:00:00,6.3,0.0,49,4,3879,2024-02-26,19,21.0,8.0
108,서울,2024-02-26 20:00:00,5.4,0.0,54,6,4015,2024-02-26,20,25.0,10.0
108,서울,2024-02-26 21:00:00,4.7,0.0,55,2,3752,2024-02-26,21,18.0,7.0
108,서울,2024-02-26 22:00:00,3.8,0.0,57,5,4434,2024-02-26,22,17.0,9.0
108,서울,2024-02-26 23:00:00,3.2,0.0,60,4,4966,2024-02-26,23,12.0,3.0
108,서울,2024-02-27 00:00:00,2.8,0.0,61,1,5000,2024-02-27,0,12.0,11.0
108,서울,2024-02-27 01:00:00,2.2,0.0,65,6,5000,2024-02-27,1,10.0,4.0
108,서울,2024-02-27 02:00:00,1.8,0.0,67,6,5000,2024-02-27,2,9.0,5.0
108,서울,2024-02-27 03:00:00,2.1,0.0,64,6,5000,2024-02-27,3,8.0,2.0
108,서울,2024-02-27 04:00:00,1.9,0.0,63,9,5000,2024-02-27,4,9.0,7.0
108,서울,2024-02-27 05:00:00,1.6,0.0,63,9,5000,2024-02-27,5,9.0,2.0
108,서울,2024-02-27 06:00:00,1.3,0.0,64,9,4534,2024-02-27,6,13.0,6.0
108,서울,2024-02-27 07:00:00,1.2,0.0,63,8,4275,2024-02-27,7,15.0,5.0
108,서울,2024-02-27 08:00:00,1.5,0.0,63,3,3870,2024-02-27,8,22.0,9.0
108,서울,2024-02-27 09:00:00,2.3,0.0,59,8,4083,2024-02-27,9,23.0,8.0
108,서울,2024-02-27 10:00:00,3.6,0.0,54,9,3880,2024-02-27,10,25.0,14.0
108,서울,2024-02-27 11:00:00,5.0,0.0,49,8,3446,2024-02-27,11,24.0,14.0
108,서울,2024-02-27 12:00:00,6.2,0.0,46,9,4344,2024-02-27,12,26.0,15.0
108,서울,2024-02-27 13:00:00,7.7,0.0,44,8,3803,2024-02-27,13,21.0,10.0
108,서울,2024-02-27 14:00:00,8.2,0.0,41,9,4185,2024-02-27,14,25.0,12.0
108,서울,2024-02-27 15:00:00,9.6,0.0,38,7,3994,2024-02-27,15,25.0,11.0
108,서울,2024-02-27 16:00:00,9.5,0.0,38,4,3538,2024-02-27,16,28.0,9.0
108,서울,2024-02-27 17:00:00,8.9,0.0,41,6,3268,2024-02-27,17,23.0,10.0
108,서울,2024-02-27 18:00:00,8.1,0.0,45,8,3003,2024-02-27,18,25.0,14.0
108,서울,2024-02-27 19:00:00,7.5,0.0,47,8,3346,2024-02-27,19,25.0,11.0
108,서울,2024-02-27 20:00:00,7.3,0.0,48,8,3308,2024-02-27,20,26.0,15.0
108,서울,2024-02-27 21:00:00,7.0,0.0,49,8,3294,2024-02-27,21,24.0,9.0
108,서울,2024-02-27 22:00:00,6.7,0.0,48,7,3504,2024-02-27,22,28.0,15.0
108,서울,2024-02-27 23:00:00,6.3,0.0,51,8,3497,2024-02-27,23,27.0,13.0
108,서울,2024-02-28 00:00:00,5.8,0.0,51,5,3562,2024-02-28,0,32.0,12.0
108,서울,2024-02-28 01:00:00,5.1,0.0,54,7,3461,2024-02-28,1,29.0,13.0
108,서울,2024-02-28 02:00:00,4.7,0.0,58,7,3221,2024-02-28,2,29.0,15.0
108,서울,2024-02-28 03:00:00,4.5,0.0,58,6,3216,2024-02-28,3,26.0,12.0
108,서울,2024-02-28 04:00:00,3.8,0.0,61,7,3137,2024-02-28,4,28.0,13.0
108,서울,2024-02-28 05:00:00,3.7,0.0,62,9,3282,2024-02-28,5,26.0,10.0
108,서울,2024-02-28 06:00:00,3.7,0.0,62,7,3326,2024-02-28,6,26.0,13.0
108,서울,2024-02-28 07:00:00,3.3,0.0,63,7,3050,2024-02-28,7,27.0,10.0
108,서울,2024-02-28 08:00:00,3.4,0.0,65,7,2947,2024-02-28,8,32.0,13.0
108,서울,2024-02-28 09:00:00,4.4,0.0,62,7,2648,2024-02-28,9,31.0,12.0
108,서울,2024-02-28 10:00:00,5.8,0.0,57,8,2684,2024-02-28,10,35.0,13.0
108,서울,2024-02-28 11:00:00,7.1,0.0,53,10,3117,2024-02-28,11,37.0,15.0
108,서울,2024-02-28 12:00:00,8.1,0.0,52,10,2366,2024-02-28,12,37.0,17.0
108,서울,2024-02-28 13:00:00,9.0,0.0,49,10,2625,2024-02-28,13,34.0,15.0
108,서울,2024-02-28 14:00:00,9.7,0.0,50,10,2242,2024-02-28,14,33.0,17.0
108,서울,2024-02-28 15:00:00,9.9,0.0,49,10,2095,2024-02-28,15,34.0,16.0
108,서울,2024-02-28 16:00:00,9.8,0.0,50,10,1988,2024-02-28,16,37.0,19.0
108,서울,2024-02-28 17:00:00,9.4,0.0,51,10,1767,2024-02-28,17,40.0,19.0
108,서울,2024-02-28 18:00:00,8.7,0.0,54,10,2075,2024-02-28,18,45.0,23.0
108,서울,2024-02-28 19:00:00,8.1,0.0,59,10,1799,2024-02-28,19,43.0,21.0
108,서울,2024-02-28 20:00:00,7.4,0.0,66,9,1388,2024-02-28,20,45.0,27.0
108,서울,2024-02-28 21:00:00,6.9,0.0,68,9,1311,2024-02-28,21,44.0,25.0
108,서울,2024-02-28 22:00:00,6.3,0.0,70,6,1254,2024-02-28,22,44.0,26.0
108,서울,2024-02-28 23:00:00,5.7,0.0,70,5,1194,2024-02-28,23,41.0,26.0
108,서울,2024-02-29 00:00:00,5.2,0.0,71,9,1195,2024-02-29,0,42.0,28.0
108,서울,2024-02-29 01:00:00,5.2,0.0,72,8,1100,2024-02-29,1,42.0,24.0
108,서울,2024-02-29 02:00:00,4.5,0.0,76,6,857,2024-02-29,2,46.0,30.0
108,서울,2024-02-29 03:00:00,3.9,0.0,77,3,981,2024-02-29,3,42.0,27.0
108,서울,2024-02-29 04:00:00,3.5,0.0,78,8,933,2024-02-29,4,48.0,32.0
108,서울,2024-02-29 05:00:00,3.7,0.0,79,8,949,2024-02-29,5,45.0,27.0
108,서울,2024-02-29 06:00:00,3.3,0.0,80,10,940,2024-02-29,6,46.0,30.0
108,서울,2024-02-29 07:00:00,3.0,0.0,80,9,868,2024-02-29,7,44.0,27.0
108,서울,2024-02-29 08:00:00,3.0,0.0,75,9,1197,2024-02-29,8,49.0,30.0
108,서울,2024-02-29 09:00:00,3.8,0.0,78,9,1034,2024-02-29,9,51.0,29.0
108,서울,2024-02-29 10:00:00,5.1,0.0,71,9,1222,2024-02-29,10,54.0,30.0
108,서울,2024-02-29 11:00:00,6.0,0.0,64,10,1172,2024-02-29,11,53.0,29.0
108,서울,2024-02-29 12:00:00,6.8,0.0,59,10,1269,2024-02-29,12,52.0,31.0
108,서울,2024-02-29 13:00:00,7.4,0.0,53,10,1425,2024-02-29,13,,
108,서울,2024-02-29 14:00:00,8.4,0.0,55,10,1125,2024-02-29,14,,
108,서울,2024-02-29 15:00:00,8.7,0.0,54,9,1081,2024-02-29,15,55.0,41.0
108,서울,2024-02-29 16:00:00,9.3,0.0,50,8,1045,2024-02-29,16,69.0,43.0
108,서울,2024-02-29 17:00:00,8.7,0.0,53,7,871,2024-02-29,17,75.0,41.0
108,서울,2024-02-29 18:00:00,7.6,0.0,50,7,1178,2024-02-29,18,84.0,48.0
108,서울,2024-02-29 19:00:00,6.6,0.0,48,9,1529,2024-02-29,19,75.0,37.0
108,서울,2024-02-29 20:00:00,5.3,0.0,62,8,906,2024-02-29,20,86.0,50.0
108,서울,2024-02-29 21:00:00,4.1,0.0,59,6,777,2024-02-29,21,88.0,53.0
108,서울,2024-02-29 22:00:00,2.5,0.0,43,8,1997,2024-02-29,22,63.0,29.0
108,서울,2024-02-29 23:00:00,1.5,0.0,50,4,1917,2024-02-29,23,46.0,19.0
108,서울,2024-03-01 00:00:00,0.3,0.0,52,0,2136,2024-03-01,0,47.0,22.0
108,서울,2024-03-01 01:00:00,-0.4,0.0,55,0,1725,2024-03-01,1,49.0,20.0
108,서울,2024-03-01 02:00:00,-1.2,0.0,56,0,1750,2024-03-01,2,55.0,26.0
108,서울,2024-03-01 03:00:00,-1.9,0.0,52,0,2061,2024-03-01,3,51.0,16.0
108,서울,2024-03-01 04:00:00,-2.5,0.0,43,0,2589,2024-03-01,4,48.0,19.0
108,서울,2024-03-01 05:00:00,-2.8,0.0,36,7,3582,2024-03-01,5,39.0,8.0
108,서울,2024-03-01 06:00:00,-3.8,0.0,37,0,3854,2024-03-01,6,35.0,13.0
108,서울,2024-03-01 07:00:00,-4.8,0.0,36,0,3921,2024-03-01,7,37.0,6.0
108,서울,2024-03-01 08:00:00,-5.3,0.0,38,0,3956,2024-03-01,8,41.0,14.0
108,서울,2024-03-01 09:00:00,-4.8,0.0,36,0,3914,2024-03-01,9,37.0,12.0
108,서울,2024-03-01 10:00:00,-4.5,0.0,31,0,4131,2024-03-01,10,38.0,14.0
108,서울,2024-03-01 11:00:00,-3.3,0.0,35,0,3560,2024-03-01,11,41.0,12.0
108,서울,2024-03-01 12:00:00,-3.0,0.0,33,0,3016,2024-03-01,12,57.0,13.0
108,서울,2024-03-01 13:00:00,-2.7,0.0,29,0,3274,2024-03-01,13,56.0,10.0
108,서울,2024-03-01 14:00:00,-2.3,0.0,26,0,3839,2024-03-01,14,54.0,12.0
108,서울,2024-03-01 15:00:00,-2.2,0.0,27,0,4794,2024-03-01,15,44.0,7.0
108,서울,2024-03-01 16:00:00,-2.2,0.0,34,1,4713,2024-03-01,16,37.0,4.0
108,서울,2024-03-01 17:00:00,-2.4,0.0,32,0,4760,2024-03-01,17,27.0,5.0
108,서울,2024-03-01 18:00:00,-3.9,0.0,33,0,4518,2024-03-01,18,25.0,2.0
108,서울,2024-03-01 19:00:00,-5.0,0.0,40,0,4000,2024-03-01,19,25.0,4.0
108,서울,2024-03-01 20:00:00,-5.6,0.0,43,0,3773,2024-03-01,20,29.0,4.0
108,서울,2024-03-01 21:00:00,-6.0,0.0,44,0,3550,2024-03-01,21,32.0,11.0
108,서울,2024-03-01 22:00:00,-6.5,0.0,47,0,3348,2024-03-01,22,35.0,19.0
108,서울,2024-03-01 23:00:00,-6.8,0.0,49,0,3227,2024-03-01,23,33.0,12.0
108,서울,2024-03-02 00:00:00,-7.1,0.0,49,0,3273,2024-03-02,0,32.0,5.0
108,서울,2024-03-02 01:00:00,-7.4,0.0,48,0,3426,2024-03-02,1,31.0,12.0
108,서울,2024-03-02 02:00:00,-7.7,0.0,48,0,3262,2024-03-02,2,30.0,10.0
108,서울,2024-03-02 03:00:00,-8.0,0.0,55,0,2968,2024-03-02,3,28.0,12.0
108,서울,2024-03-02 04:00:00,-8.0,0.0,54,0,3437,2024-03-02,4,29.0,17.0
108,서울,2024-03-02 05:00:00,-8.0,0.0,57,0,3321,2024-03-02,5,29.0,12.0
108,서울,2024-03-02 06:00:00,-7.9,0.0,56,0,3461,2024-03-02,6,31.0,7.0
108,서울,2024-03-02 07:00:00,-8.0,0.0,58,0,3407,2024-03-02,7,29.0,9.0
108,서울,2024-03-02 08:00:00,-7.4,0.0,60,0,3290,2024-03-02,8,31.0,9.0
108,서울,2024-03-02 09:00:00,-4.2,0.0,57,0,3392,2024-03-02,9,32.0,14.0
108,서울,2024-03-02 10:00:00,-2.1,0.0,53,0,3170,2024-03-02,10,36.0,18.0
108,서울,2024-03-02 11:00:00,0.2,0.0,53,2,3246,2024-03-02,11,38.0,12.0
108,서울,2024-03-02 12:00:00,1.9,0.0,54,7,3247,2024-03-02,12,38.0,16.0
108,서울,2024-03-02 13:00:00,2.2,0.0,56,7,3897,2024-03-02,13,35.0,11.0
108,서울,2024-03-02 14:00:00,2.9,0.0,52,6,3628,2024-03-02,14,36.0,11.0
108,서울,2024-03-02 15:00:00,3.2,0.0,53,8,3133,2024-03-02,15,35.0,10.0
108,서울,2024-03-02 16:00:00,3.1,0.0,58,9,3482,2024-03-02,16,34.0,14.0
108,서울,2024-03-02 17:00:00,3.7,0.0,58,4,2987,2024-03-02,17,31.0,10.0
108,서울,2024-03-02 18:00:00,3.4,0.0,62,4,2271,2024-03-02,18,29.0,11.0
108,서울,2024-03-02 19:00:00,3.5,0.0,65,9,1878,2024-03-02,19,30.0,8.0
108,서울,2024-03-02 20:00:00,3.3,0.0,68,8,1641,2024-03-02,20,35.0,12.0
108,서울,2024-03-02 21:00:00,3.3,0.0,69,9,1669,2024-03-02,21,36.0,13.0
108,서울,2024-03-02 22:00:00,3.4,0.0,71,9,1450,2024-03-02,22,42.0,19.0
108,서울,2024-03-02 23:00:00,3.4,0.0,72,9,1329,2024-03-02,23,44.0,21.0
108,서울,2024-03-03 00:00:00,4.1,0.0,77,8,543,2024-03-03,0,52.0,25.0
108,서울,2024-03-03 01:00:00,4.2,0.0,78,9,431,2024-03-03,1,75.0,41.0
108,서울,2024-03-03 02:00:00,4.1,0.0,79,2,396,2024-03-03,2,94.0,53.0
108,서울,2024-03-03 03:00:00,3.5,0.0,79,7,405,2024-03-03,3,97.0,49.0
108,서울,2024-03-03 04:00:00,2.4,0.0,78,0,392,2024-03-03,4,102.0,53.0
108,서울,2024-03-03 05:00:00,1.5,0.0,80,0,380,2024-03-03,5,106.0,51.0
108,서울,2024-03-03 06:00:00,0.9,0.0,81,0,369,2024-03-03,6,113.0,51.0
